fqdn,ip_addr,port,cloud_type,method,origin_url,url,vendor_name,prod_name,prod_version,prod_trigger,prod_type,prod_vuln,origin_login,origin_login_trigger,wrong_comment,error_msg,server_header,log,date
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/login.php,php,php,5.6.40,PHP/5.6.40,Language,Cannot search.,"Log : 50.0 %
Url : 100.0 %","Log : Name""@<input name=""pass"" type=""password""@username@<input type=""submit"" value=""login@name""
Url : login",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112142914.log,2023/05/12 11:21:42
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/login.php,nginx,nginx,1.19.0,nginx/1.19.0,Web,Cannot search.,"Log : 50.0 %
Url : 100.0 %","Log : Name""@<input name=""pass"" type=""password""@username@<input type=""submit"" value=""login@name""
Url : login",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112142914.log,2023/05/12 11:21:42
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/login.php,nginx,nginx,*,nginx,Web,Cannot search.,"Log : 50.0 %
Url : 100.0 %","Log : Name""@<input name=""pass"" type=""password""@username@<input type=""submit"" value=""login@name""
Url : login",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112142914.log,2023/05/12 11:21:42
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/login.php,*,test,*,"TEST,test",WEB,Cannot search.,"Log : 50.0 %
Url : 100.0 %","Log : Name""@<input name=""pass"" type=""password""@username@<input type=""submit"" value=""login@name""
Url : login",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112142914.log,2023/05/12 11:21:42
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/login.php,*,test,*,"TEST,test",FRAMEWORK,Cannot search.,"Log : 50.0 %
Url : 100.0 %","Log : Name""@<input name=""pass"" type=""password""@username@<input type=""submit"" value=""login@name""
Url : login",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112142914.log,2023/05/12 11:21:42
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/login.php,*,test,*,"TEST,test",OS,Cannot search.,"Log : 50.0 %
Url : 100.0 %","Log : Name""@<input name=""pass"" type=""password""@username@<input type=""submit"" value=""login@name""
Url : login",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112142914.log,2023/05/12 11:21:42
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/login.php,-,-,-,-,-,-,"Log : 50.0 %
Url : 100.0 %","Log : Name""@<input name=""pass"" type=""password""@username@<input type=""submit"" value=""login@name""
Url : login",-,"""<b>Warning</b>: This is not a real shop. This is an example PHP""",Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112142914.log,2023/05/12 11:21:42
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/login.php,-,-,-,-,-,-,"Log : 50.0 %
Url : 100.0 %","Log : Name""@<input name=""pass"" type=""password""@username@<input type=""submit"" value=""login@name""
Url : login",-,"""errors""",Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112142914.log,2023/05/12 11:21:42
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/signup.php,-,-,-,-,-,-,"Log : 37.5 %
Url : 0.0 %","Log : <input type=""password""@Name""@name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112144660.log,2023/05/12 11:21:44
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/signup.php,php,php,5.6.40,PHP/5.6.40,Language,Cannot search.,"Log : 37.5 %
Url : 0.0 %","Log : <input type=""password""@Name""@name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112144660.log,2023/05/12 11:21:44
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/signup.php,nginx,nginx,1.19.0,nginx/1.19.0,Web,Cannot search.,"Log : 37.5 %
Url : 0.0 %","Log : <input type=""password""@Name""@name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112144660.log,2023/05/12 11:21:44
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/signup.php,nginx,nginx,*,nginx,Web,Cannot search.,"Log : 37.5 %
Url : 0.0 %","Log : <input type=""password""@Name""@name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112144660.log,2023/05/12 11:21:44
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/signup.php,*,test,*,"TEST,test",WEB,Cannot search.,"Log : 37.5 %
Url : 0.0 %","Log : <input type=""password""@Name""@name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112144660.log,2023/05/12 11:21:44
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/signup.php,*,test,*,"TEST,test",FRAMEWORK,Cannot search.,"Log : 37.5 %
Url : 0.0 %","Log : <input type=""password""@Name""@name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112144660.log,2023/05/12 11:21:44
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/signup.php,*,test,*,"TEST,test",OS,Cannot search.,"Log : 37.5 %
Url : 0.0 %","Log : <input type=""password""@Name""@name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112144660.log,2023/05/12 11:21:44
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/signup.php,-,-,-,-,-,-,"Log : 37.5 %
Url : 0.0 %","Log : <input type=""password""@Name""@name""
Url : -",-,"""<b>Warning</b>: This is not a real shop. This is an example PHP""",Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112144660.log,2023/05/12 11:21:44
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/signup.php,-,-,-,-,-,-,"Log : 37.5 %
Url : 0.0 %","Log : <input type=""password""@Name""@name""
Url : -",-,"""errors""",Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112144660.log,2023/05/12 11:21:44
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/AJAX/index.php,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : name'
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112146581.log,2023/05/12 11:21:46
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/AJAX/index.php,php,php,5.6.40,PHP/5.6.40,Language,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : name'
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112146581.log,2023/05/12 11:21:46
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/AJAX/index.php,nginx,nginx,1.19.0,nginx/1.19.0,Web,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : name'
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112146581.log,2023/05/12 11:21:46
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/AJAX/index.php,nginx,nginx,*,nginx,Web,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : name'
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112146581.log,2023/05/12 11:21:46
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/AJAX/index.php,*,test,*,test,WEB,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : name'
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112146581.log,2023/05/12 11:21:46
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/AJAX/index.php,*,test,*,test,FRAMEWORK,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : name'
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112146581.log,2023/05/12 11:21:46
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/AJAX/index.php,*,test,*,test,OS,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : name'
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112146581.log,2023/05/12 11:21:46
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/index.php,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : Name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112148040.log,2023/05/12 11:21:48
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/index.php,php,php,5.6.40,PHP/5.6.40,Language,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : Name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112148040.log,2023/05/12 11:21:48
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/index.php,nginx,nginx,1.19.0,nginx/1.19.0,Web,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : Name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112148040.log,2023/05/12 11:21:48
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/index.php,nginx,nginx,*,nginx,Web,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : Name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112148040.log,2023/05/12 11:21:48
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/index.php,*,test,*,"TEST,test,Test",OS,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : Name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112148040.log,2023/05/12 11:21:48
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/index.php,*,test,*,"TEST,test,Test",WEB,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : Name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112148040.log,2023/05/12 11:21:48
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/index.php,*,test,*,"TEST,test,Test",FRAMEWORK,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : Name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112148040.log,2023/05/12 11:21:48
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/index.php,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : Name""
Url : -",-,"""<b>Warning</b>: This is not a real shop. This is an example PHP""",Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112148040.log,2023/05/12 11:21:48
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/index.php,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : Name""
Url : -",-,"""errors""",Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112148040.log,2023/05/12 11:21:48
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/artists.php,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : Name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112149771.log,2023/05/12 11:21:49
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/artists.php,php,php,5.6.40,PHP/5.6.40,Language,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : Name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112149771.log,2023/05/12 11:21:49
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/artists.php,nginx,nginx,1.19.0,nginx/1.19.0,Web,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : Name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112149771.log,2023/05/12 11:21:49
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/artists.php,nginx,nginx,*,nginx,Web,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : Name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112149771.log,2023/05/12 11:21:49
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/artists.php,*,test,*,"TEST,test",WEB,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : Name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112149771.log,2023/05/12 11:21:49
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/artists.php,*,test,*,"TEST,test",FRAMEWORK,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : Name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112149771.log,2023/05/12 11:21:49
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/artists.php,*,test,*,"TEST,test",OS,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : Name""
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112149771.log,2023/05/12 11:21:49
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/artists.php,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : Name""
Url : -",-,"""<b>Warning</b>: This is not a real shop. This is an example PHP""",Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112149771.log,2023/05/12 11:21:49
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/artists.php,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : Name""
Url : -",-,"""errors""",Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112149771.log,2023/05/12 11:21:49
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/artists.php?artist=1,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : Name""@Name'
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112151794.log,2023/05/12 11:21:51
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/artists.php?artist=1,php,php,5.6.40,PHP/5.6.40,Language,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : Name""@Name'
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112151794.log,2023/05/12 11:21:51
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/artists.php?artist=1,nginx,nginx,1.19.0,nginx/1.19.0,Web,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : Name""@Name'
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112151794.log,2023/05/12 11:21:51
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/artists.php?artist=1,nginx,nginx,*,nginx,Web,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : Name""@Name'
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112151794.log,2023/05/12 11:21:51
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/artists.php?artist=1,*,test,*,"TEST,test",WEB,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : Name""@Name'
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112151794.log,2023/05/12 11:21:51
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/artists.php?artist=1,*,test,*,"TEST,test",FRAMEWORK,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : Name""@Name'
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112151794.log,2023/05/12 11:21:51
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/artists.php?artist=1,*,test,*,"TEST,test",OS,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : Name""@Name'
Url : -",-,-,Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112151794.log,2023/05/12 11:21:51
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/artists.php?artist=1,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : Name""@Name'
Url : -",-,"""<b>Warning</b>: This is not a real shop. This is an example PHP""",Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112151794.log,2023/05/12 11:21:51
testphp.vulnweb.com,44.228.249.3,80,Unknown,Crawling,http://testphp.vulnweb.com/,http://testphp.vulnweb.com:80/artists.php?artist=1,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : Name""@Name'
Url : -",-,"""errors""",Server: nginx/1.19.0,/home/anubhav/tools/GyoiThon/logs/testphp.vulnweb.com_80/http_testphp.vulnweb.com_80_20230512112151794.log,2023/05/12 11:21:51
